Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
 -0.174164,7.627370,0.376601,4.651314,-3.309174,-0.633546
 -0.416592,8.700970,0.519661,4.651314,-3.309174,-0.633546
 -0.416592,8.700970,0.519661,4.228945,-3.391204,-0.717322
 -0.360196,9.562941,0.132741,4.228945,-3.391204,-0.717322
 -0.360196,9.562941,0.132741,3.401658,-3.314410,-0.825532
 -0.322273,10.053995,-0.035799,3.401658,-3.314410,-0.825532
 -0.322273,10.053995,-0.035799,2.705272,-3.152094,-0.954687
 -1.621782,14.652633,-2.555030,2.705272,-3.152094,-0.954687
 -2.815736,17.809893,-1.092589,2.705272,-3.152094,-0.954687
 -2.815736,17.809893,-1.092589,2.687819,-2.979306,-1.235685
 -3.172171,20.330046,1.766046,2.687819,-2.979306,-1.235685
 -3.172171,20.330046,1.766046,2.326535,-2.869351,-1.822116
 -3.358737,22.396431,1.273328,2.326535,-2.869351,-1.822116
 -3.358737,22.396431,1.273328,0.647529,-2.881568,-2.607513
 -3.604736,21.721600,1.318161,0.647529,-2.881568,-2.607513
 -3.604736,21.721600,1.318161,0.321152,-2.888550,-3.028138
 -3.462461,18.175474,1.785184,0.321152,-2.888550,-3.028138
 -3.304612,13.137753,3.072802,0.321152,-2.888550,-3.028138
 -3.304612,13.137753,3.072802,1.820390,-2.848407,-2.642420
 -3.469447,9.343828,3.958056,1.820390,-2.848407,-2.642420
 -3.469447,9.343828,3.958056,3.186983,-2.855388,-1.645837
 -3.500897,7.065213,3.858175,3.186983,-2.855388,-1.645837
 -3.500897,7.065213,3.858175,3.223635,-2.757650,-0.685906
 -3.099556,5.958771,2.681662,3.223635,-2.757650,-0.685906
 -3.099556,5.958771,2.681662,2.530739,-2.492360,-0.214667
 -2.422150,5.439033,1.139507,2.530739,-2.492360,-0.214667
 -1.705554,5.079669,-0.313347,2.530739,-2.492360,-0.214667
 -1.705554,5.079669,-0.313347,2.103133,-2.159002,-0.289716
 -1.238388,5.003546,-1.407189,2.103133,-2.159002,-0.289716
 -1.238388,5.003546,-1.407189,2.178183,-1.878004,-0.699869
 -0.772830,5.385942,-2.199326,2.178183,-1.878004,-0.699869
 -0.772830,5.385942,-2.199326,2.378896,-1.654602,-1.172853
 0.108640,6.224416,-2.364349,2.378896,-1.654602,-1.172853
 0.108640,6.224416,-2.364349,2.333517,-1.532429,-1.492248
 1.288631,6.969112,-2.499859,2.333517,-1.532429,-1.492248
 2.280769,7.421386,-2.989831,2.333517,-1.532429,-1.492248
 2.280769,7.421386,-2.989831,2.015867,-1.563845,-1.672017
 2.687314,7.632740,-3.800795,2.015867,-1.563845,-1.672017
 2.687314,7.632740,-3.800795,1.513212,-1.679036,-1.876221
 2.873907,8.199149,-4.592717,1.513212,-1.679036,-1.876221
 2.873907,8.199149,-4.592717,1.022775,-1.741868,-2.055990
 2.466969,8.059863,-4.360259,1.022775,-1.741868,-2.055990
 2.466969,8.059863,-4.360259,0.635312,-1.672055,-2.141511
 2.289230,7.774384,-3.826758,0.635312,-1.672055,-2.141511
 2.470256,7.245442,-2.977044,0.635312,-1.672055,-2.141511
 2.470256,7.245442,-2.977044,0.289736,-1.483559,-2.146747
 2.246830,5.954321,-0.969800,0.289736,-1.483559,-2.146747
 2.246830,5.954321,-0.969800,0.092514,-1.197325,-2.029809
 1.299977,4.088118,1.128619,0.092514,-1.197325,-2.029809
 1.299977,4.088118,1.128619,-0.054093,-0.649292,-1.748812
 0.451034,2.633302,3.325584,-0.054093,-0.649292,-1.748812
 -0.348347,1.285228,6.669179,-0.054093,-0.649292,-1.748812
 -0.348347,1.285228,6.669179,-0.183248,0.350782,-1.305498
 -0.710264,-0.367635,5.715057,-0.183248,0.350782,-1.305498
 -0.710264,-0.367635,5.715057,-0.434575,1.720865,-0.710341
 -0.361317,-0.754585,4.234400,-0.434575,1.720865,-0.710341
 -0.361317,-0.754585,4.234400,-1.176340,2.974011,0.003499
 -0.266602,0.460353,3.189207,-1.176340,2.974011,0.003499
 -0.266602,0.460353,3.189207,-2.085657,3.862384,0.774934
 -0.535226,3.148978,1.494612,-2.085657,3.862384,0.774934
 -0.535226,3.148978,1.494612,-2.857092,4.323151,1.427688
 -1.613890,7.152501,-0.974997,-2.857092,4.323151,1.427688
 -3.449997,9.115086,-1.662750,-2.857092,4.323151,1.427688
 -3.449997,9.115086,-1.662750,-3.068277,4.396455,1.712176
 -4.794003,12.463443,-1.392040,-3.068277,4.396455,1.712176
 -4.794003,12.463443,-1.392040,-3.113656,4.426126,1.642363
 -6.209590,16.388239,-0.676992,-3.113656,4.426126,1.642363
 -6.209590,16.388239,-0.676992,-3.213140,4.354567,1.624910
 -7.816166,20.842138,-0.911130,-3.213140,4.354567,1.624910
 -7.816166,20.842138,-0.911130,-3.221866,4.022954,1.795952
 -9.134013,25.114943,-1.884354,-3.221866,4.022954,1.795952
 -9.732102,28.281885,-2.377952,-3.221866,4.022954,1.795952
 -9.732102,28.281885,-2.377952,-2.956576,3.476666,1.956522
 -9.828536,30.216963,-1.976067,-2.956576,3.476666,1.956522
 -9.828536,30.216963,-1.976067,-2.670342,2.731411,1.893690
 -9.091445,29.895628,-0.065978,-2.670342,2.731411,1.893690
 -9.091445,29.895628,-0.065978,-2.576094,1.973938,1.462594
 -7.859724,27.382692,0.100289,-2.576094,1.973938,1.462594
 -6.990505,23.320221,-1.615232,-2.576094,1.973938,1.462594
 -6.990505,23.320221,-1.615232,-2.658125,1.363073,0.837766
 -6.011814,19.267147,-2.545895,-2.658125,1.363073,0.837766
 -6.011814,19.267147,-2.545895,-2.480101,0.823766,0.349074
 -4.774309,15.194151,-2.018143,-2.480101,0.823766,0.349074
 -4.774309,15.194151,-2.018143,-1.923341,0.460737,0.059349
 -3.767100,11.623715,-0.881433,-1.923341,0.460737,0.059349
 -3.767100,11.623715,-0.881433,-1.391016,0.340310,-0.118674
 -3.021863,8.998732,-0.190488,-1.391016,0.340310,-0.118674
 -2.349267,7.192847,0.167532,-1.391016,0.340310,-0.118674
 -2.349267,7.192847,0.167532,-1.024496,0.383943,-0.286226
 -1.876998,5.840596,1.023487,-1.024496,0.383943,-0.286226
 -1.876998,5.840596,1.023487,-0.698120,0.514843,-0.464249
 -1.278131,5.162856,1.239755,-0.698120,0.514843,-0.464249
 -1.278131,5.162856,1.239755,-0.507879,0.638761,-0.596894
 -0.650947,4.867115,0.997835,-0.507879,0.638761,-0.596894
 -0.650947,4.867115,0.997835,-0.308912,0.673668,-0.671944
 -0.809816,4.823871,0.982959,-0.308912,0.673668,-0.671944
 -0.930680,5.251550,0.839364,-0.308912,0.673668,-0.671944
 -0.930680,5.251550,0.839364,-0.174521,0.705083,-0.712086
 -0.635289,5.998026,0.613584,-0.174521,0.705083,-0.712086
 -0.635289,5.998026,0.613584,-0.059329,0.764425,-0.755719
 -0.171992,7.047008,0.603253,-0.059329,0.764425,-0.755719
 -0.171992,7.047008,0.603253,0.102986,0.797586,-0.785390
 0.550497,7.881691,0.563276,0.102986,0.797586,-0.785390
 0.550497,7.881691,0.563276,0.268792,0.808058,-0.790626
 1.731085,8.466299,0.486850,0.268792,0.808058,-0.790626
 2.692160,9.238926,-0.339864,0.268792,0.808058,-0.790626
 2.692160,9.238926,-0.339864,0.385729,0.752207,-0.746993
 3.526552,9.328918,-1.035934,0.385729,0.752207,-0.746993
 3.526552,9.328918,-1.035934,0.555026,0.598618,-0.691142
 4.052259,9.600829,-1.331588,0.555026,0.598618,-0.691142
 4.052259,9.600829,-1.331588,0.638802,0.362999,-0.616093
 4.229755,9.956068,-1.814839,0.638802,0.362999,-0.616093
 4.229755,9.956068,-1.814839,0.705125,0.085492,-0.525336
 3.684400,9.614198,-1.628657,0.705125,0.085492,-0.525336
 2.691526,9.371273,-1.007893,0.705125,0.085492,-0.525336
 2.691526,9.371273,-1.007893,0.829043,-0.151873,-0.404908
 1.608697,9.238056,-0.842701,0.829043,-0.151873,-0.404908
 1.608697,9.238056,-0.842701,0.904092,-0.314189,-0.258300
 0.674513,9.218295,-0.791697,0.904092,-0.314189,-0.258300
 0.674513,9.218295,-0.791697,1.028011,-0.384002,-0.066314
 0.117319,9.376973,-0.922058,1.028011,-0.384002,-0.066314
 0.117319,9.376973,-0.922058,1.165892,-0.429381,0.127417
 -0.261158,9.589196,-1.008213,1.165892,-0.429381,0.127417
 -0.500630,9.834623,-1.178685,1.165892,-0.429381,0.127417
 -0.500630,9.834623,-1.178685,1.289810,-0.511411,0.281006
 -0.789502,10.008508,-1.198150,1.289810,-0.511411,0.281006
 -0.789502,10.008508,-1.198150,1.398021,-0.610895,0.366527
 -1.057847,10.003073,-1.249115,1.398021,-0.610895,0.366527
 -1.057847,10.003073,-1.249115,1.487032,-0.692925,0.394453
 -1.296177,9.957456,-1.071723,1.487032,-0.692925,0.394453
 -1.415222,9.913950,-0.788512,1.563827,-0.736558,0.376999
 -1.743880,10.115800,-0.487138,1.563827,-0.736558,0.376999
 -1.743880,10.115800,-0.487138,1.586516,-0.741794,0.342093
 -2.380737,10.341243,-0.205316,1.586516,-0.741794,0.342093
 -2.380737,10.341243,-0.205316,1.511467,-0.698161,0.275770
 -2.968138,10.637344,0.165026,1.511467,-0.698161,0.275770
 -2.968138,10.637344,0.165026,1.317735,-0.591696,0.153597
 -3.475197,10.705350,0.521597,1.317735,-0.591696,0.153597
 -3.742557,10.439580,0.619039,1.317735,-0.591696,0.153597
 -3.742557,10.439580,0.619039,1.073389,-0.466032,0.003499
 -3.760739,9.979323,0.677285,1.073389,-0.466032,0.003499
 -3.760739,9.979323,0.677285,0.816826,-0.294990,-0.115183
 -3.660398,9.721487,0.712606,0.816826,-0.294990,-0.115183
 -3.660398,9.721487,0.712606,0.560262,-0.106495,-0.169289
 -3.560123,9.474082,0.628214,0.560262,-0.106495,-0.169289
 -3.560123,9.474082,0.628214,0.287991,0.047094,-0.167543
 -3.470004,9.276976,0.394697,0.287991,0.047094,-0.167543
 -3.410637,9.319996,-0.096119,0.287991,0.047094,-0.167543
 -3.410637,9.319996,-0.096119,0.017465,0.144833,-0.116929
 -3.193321,9.656162,-0.600751,0.017465,0.144833,-0.116929
 -3.193321,9.656162,-0.600751,-0.129143,0.204174,-0.055842
 -2.905237,9.682990,-0.819815,-0.129143,0.204174,-0.055842
 -2.905237,9.682990,-0.819815,-0.134379,0.200683,-0.015700
 -2.378620,9.714587,-0.976942,-0.134379,0.200683,-0.015700
 -2.378620,9.714587,-0.976942,-0.139615,0.125634,-0.019190
 -2.050597,9.701663,-1.027861,-0.139615,0.125634,-0.019190
 -1.841648,9.645672,-0.915333,-0.139615,0.125634,-0.019190
 -1.841648,9.645672,-0.915333,-0.139615,0.041858,-0.041880
 -1.662651,9.619467,-0.921427,-0.139615,0.041858,-0.041880
 -1.662651,9.619467,-0.921427,-0.123907,-0.007011,-0.097730
 -1.503257,9.503759,-1.156856,-0.123907,-0.007011,-0.097730
 -1.503257,9.503759,-1.156856,-0.080273,-0.019228,-0.169289
 -1.314488,9.508618,-1.402658,-0.080273,-0.019228,-0.169289
 -1.314488,9.508618,-1.402658,-0.012206,-0.034936,-0.226885
 -1.036366,9.535604,-1.721194,-0.012206,-0.034936,-0.226885
 -0.847464,9.500679,-2.017096,-0.012206,-0.034936,-0.226885
 -0.847464,9.500679,-2.017096,0.054117,-0.083805,-0.258300
 -0.707783,9.344331,-2.182203,0.054117,-0.083805,-0.258300
 -0.707783,9.344331,-2.182203,0.125675,-0.139656,-0.265282
 -0.906721,9.380548,-2.295161,0.125675,-0.139656,-0.265282
 -0.906721,9.380548,-2.295161,0.195489,-0.181544,-0.251319
 -0.947442,9.639789,-2.372385,0.195489,-0.181544,-0.251319
 -0.947442,9.639789,-2.372385,0.308935,-0.202488,-0.237357
 -0.929255,10.099972,-2.410671,0.308935,-0.202488,-0.237357
 -0.751595,10.443240,-2.355037,0.308935,-0.202488,-0.237357
 -0.751595,10.443240,-2.355037,0.452052,-0.225177,-0.230375
 -0.772292,10.672337,-2.273386,0.452052,-0.225177,-0.230375
 -0.772292,10.672337,-2.273386,0.528847,-0.275792,-0.258300
 -0.971767,10.867689,-2.185941,0.528847,-0.275792,-0.258300
 -0.971767,10.867689,-2.185941,0.537573,-0.329897,-0.294952
 -1.199829,10.722914,-2.159083,0.537573,-0.329897,-0.294952
 -1.199829,10.722914,-2.159083,0.542809,-0.357822,-0.324623
 -1.418146,10.619048,-2.331962,0.542809,-0.357822,-0.324623
 -1.525927,10.206426,-2.150730,0.542809,-0.357822,-0.324623
 -1.525927,10.206426,-2.150730,0.553281,-0.375275,-0.314151
 -1.564455,9.875567,-2.071214,0.553281,-0.375275,-0.314151
 -1.564455,9.875567,-2.071214,0.562008,-0.403201,-0.260046
 -1.701974,9.461143,-1.569623,0.562008,-0.403201,-0.260046
 -1.701974,9.461143,-1.569623,0.560262,-0.410182,-0.169289
 -1.840142,9.217018,-1.186946,0.560262,-0.410182,-0.169289
 -1.840142,9.217018,-1.186946,0.534082,-0.380511,-0.062824
 -2.072975,10.352683,-1.562892,0.534082,-0.380511,-0.062824
 -2.906612,10.053049,-0.917771,0.534082,-0.380511,-0.062824
 -2.906612,10.053049,-0.917771,0.586442,-0.404946,-0.031408
 -2.906612,10.053049,-0.917771,0.439835,-0.418909,-0.101221
 -2.884512,9.453452,-0.781702,0.439835,-0.418909,-0.101221
 -2.674215,9.046689,-0.381492,0.439835,-0.418909,-0.101221
 -2.674215,9.046689,-0.381492,0.333370,-0.352586,-0.144854
 -2.917425,7.744277,1.865888,0.333370,-0.352586,-0.144854
 -1.843484,10.135998,-1.112493,0.333370,-0.352586,-0.144854
 -1.843484,10.135998,-1.112493,0.083788,-0.148383,-0.144854
 -1.834773,7.833069,0.193425,0.083788,-0.148383,-0.144854
 -1.834773,7.833069,0.193425,0.150110,-0.007011,-0.176270
 -1.717166,8.191046,-1.375695,0.150110,-0.007011,-0.176270
 -1.717166,8.191046,-1.375695,0.033173,0.013933,-0.141363
 -1.883656,7.508416,-1.473278,0.033173,0.013933,-0.141363
 -1.883656,7.508416,-1.473278,0.116949,-0.043663,-0.080277
 -2.161079,7.263227,-1.594972,0.116949,-0.043663,-0.080277
 -2.331973,7.789372,-1.626634,0.116949,-0.043663,-0.080277
 -2.331973,7.789372,-1.626634,0.303699,-0.073333,-0.019190
 -2.412937,8.215617,-1.152772,0.303699,-0.073333,-0.019190
 -2.412937,8.215617,-1.152772,0.539319,-0.137911,-0.013954
 -2.375690,8.896256,-1.250502,0.539319,-0.137911,-0.013954
 -2.375690,8.896256,-1.250502,0.706870,-0.204233,-0.041880
 -2.553807,8.739166,-0.307160,0.706870,-0.204233,-0.041880
 -2.553807,8.739166,-0.307160,0.729559,-0.256593,-0.047116
 -2.655911,9.495635,-0.080498,0.729559,-0.256593,-0.047116
 -2.480068,10.300648,-0.601424,0.729559,-0.256593,-0.047116
 -2.480068,10.300648,-0.601424,0.659746,-0.240885,-0.019190
 -2.173379,10.658646,-1.098949,0.659746,-0.240885,-0.019190
 -2.173379,10.658646,-1.098949,0.664982,-0.249612,-0.026172
 -2.092169,10.209743,-0.844350,0.664982,-0.249612,-0.026172
 -2.092169,10.209743,-0.844350,0.656256,-0.310698,-0.050606
 -1.766581,10.828384,-1.461001,0.656256,-0.310698,-0.050606
 -1.766581,10.828384,-1.461001,0.671964,-0.363058,-0.034898
 -1.863275,10.134259,-0.752542,0.671964,-0.363058,-0.034898
 -1.725166,10.398149,-1.075237,0.671964,-0.363058,-0.034898
 -1.725166,10.398149,-1.075237,0.717342,-0.385747,-0.027917
 -1.585117,10.160694,-0.921374,0.717342,-0.385747,-0.027917
 -1.585117,10.160694,-0.921374,0.750503,-0.382257,-0.015700
 -1.801504,9.574479,-0.348127,0.750503,-0.382257,-0.015700
 -1.801504,9.574479,-0.348127,0.703379,-0.389238,0.010480
 -1.891851,9.822241,-0.303986,0.703379,-0.389238,0.010480
 -1.891851,9.822241,-0.303986,0.556772,-0.361313,0.038405
 -1.842417,9.883823,-0.465022,0.556772,-0.361313,0.038405
 -1.801967,9.685340,-0.607065,0.556772,-0.361313,0.038405
 -1.801967,9.685340,-0.607065,0.472996,-0.336878,0.027934
 -1.861479,9.644556,-0.725047,0.472996,-0.336878,0.027934
 -1.861479,9.644556,-0.725047,0.375258,-0.340369,0.019207
 -1.802003,9.685890,-0.756770,0.375258,-0.340369,0.019207
 -1.802003,9.685890,-0.756770,0.300208,-0.345605,0.041896
 -1.871653,9.704554,-0.794279,0.300208,-0.345605,0.041896
 -1.871653,9.704554,-0.794279,0.232141,-0.331642,0.064585
 -2.190419,9.897904,-0.842595,0.232141,-0.331642,0.064585
 -2.190219,9.838247,-0.922736,0.232141,-0.331642,0.064585
 -2.190219,9.838247,-0.922736,0.176290,-0.303717,0.087275
 -2.051454,9.941170,-0.946821,0.176290,-0.303717,0.087275
 -2.051454,9.941170,-0.946821,0.123930,-0.279282,0.108219
 -1.872294,9.865301,-1.033007,0.123930,-0.279282,0.108219
 -1.872294,9.865301,-1.033007,0.076806,-0.256593,0.139635
 -1.723221,9.868443,-1.037961,0.076806,-0.256593,0.139635
 -1.723221,9.868443,-1.037961,-0.017442,-0.209469,0.181522
 -1.564079,9.832047,-1.103327,-0.017442,-0.209469,0.181522
 -1.435224,9.915473,-1.316806,-0.017442,-0.209469,0.181522
 -1.435224,9.915473,-1.316806,-0.146596,-0.165836,0.233882
 -1.296241,9.939598,-1.650679,-0.146596,-0.165836,0.233882
 -1.296241,9.939598,-1.650679,-0.253061,-0.151873,0.293224
 -1.376049,9.999155,-1.997047,-0.253061,-0.151873,0.293224
 -1.376049,9.999155,-1.997047,-0.289713,-0.171072,0.333366
 -1.525325,10.036859,-2.231421,-0.289713,-0.171072,0.333366
 -1.763316,9.891728,-2.164312,-0.289713,-0.171072,0.333366
 -1.763316,9.891728,-2.164312,-0.270514,-0.214705,0.335111
 -1.871584,9.628065,-1.732825,-0.270514,-0.214705,0.335111
 -1.871584,9.628065,-1.732825,-0.247825,-0.265320,0.314168
 -1.683134,9.713261,-2.088010,-0.247825,-0.265320,0.314168
 -1.683134,9.713261,-2.088010,-0.256552,-0.291500,0.291478
 -1.562255,9.304208,-1.575045,-0.256552,-0.291500,0.291478
 -1.562255,9.304208,-1.575045,-0.232117,-0.301972,0.287988
 -1.641363,9.239834,-0.824181,-0.232117,-0.301972,0.287988
 -1.646321,10.532575,-1.855692,-0.232117,-0.301972,0.287988
 -1.646321,10.532575,-1.855692,-0.349054,-0.288009,0.287988
 -2.297182,9.262165,0.235764,-0.349054,-0.288009,0.287988
 -2.297182,9.262165,0.235764,-0.420613,-0.254848,0.233882
 -2.483932,11.312522,-1.334924,-0.420613,-0.254848,0.233882
 -2.483932,11.312522,-1.334924,-0.684157,-0.104749,0.169305
 -2.173708,10.720282,-1.557742,-0.684157,-0.104749,0.169305
 -2.173708,10.720282,-1.557742,-0.642269,-0.026209,0.050623
 -1.804644,10.358338,-1.571809,-0.642269,-0.026209,0.050623
 -1.625528,10.264281,-2.147128,-0.642269,-0.026209,0.050623
 -1.625528,10.264281,-2.147128,-0.759206,-0.033191,0.024443
 -1.276229,9.900197,-1.691460,-0.759206,-0.033191,0.024443
 -1.276229,9.900197,-1.691460,-0.802840,-0.062861,0.069821
 -1.036762,9.664288,-1.391196,-0.802840,-0.062861,0.069821
 -1.036762,9.664288,-1.391196,-0.881380,-0.043663,0.146616
 -0.868659,9.888325,-1.575357,-0.881380,-0.043663,0.146616
 -0.868659,9.888325,-1.575357,-0.938975,-0.001775,0.209448
 -0.847835,9.647843,-1.277807,-0.938975,-0.001775,0.209448
 -0.748477,9.650306,-1.380912,-0.938975,-0.001775,0.209448
 -0.748477,9.650306,-1.380912,-1.015770,0.033132,0.235628
 -0.766997,9.298966,-1.052650,-1.015770,0.033132,0.235628
 -0.766997,9.298966,-1.052650,-1.134452,0.066293,0.237373
 -0.686687,9.090230,-0.896655,-1.134452,0.066293,0.237373
 -0.686687,9.090230,-0.896655,-1.279315,0.125634,0.246100
 -0.646711,9.031045,-0.878315,-1.279315,0.125634,0.246100
 -0.646711,9.031045,-0.878315,-1.336910,0.200683,0.244354
 -0.785393,8.907992,-0.814409,-1.336910,0.200683,0.244354
 -1.053825,8.922760,-0.925156,-1.336910,0.200683,0.244354
 -1.053825,8.922760,-0.925156,-1.312476,0.273987,0.263553
 -1.172674,8.800785,-1.041555,-1.312476,0.273987,0.263553
 -1.172674,8.800785,-1.041555,-1.251389,0.345546,0.258317
 -1.291594,8.708200,-0.998120,-1.251389,0.345546,0.258317
 -1.291594,8.708200,-0.998120,-1.195539,0.408377,0.258317
 -1.410988,8.745506,-0.954036,-1.195539,0.408377,0.258317
 -1.410988,8.745506,-0.954036,-1.136198,0.441539,0.265298
 -1.540645,8.872457,-0.889212,-1.136198,0.441539,0.265298
 -1.890207,9.334882,-0.915229,-1.136198,0.441539,0.265298
 -1.890207,9.334882,-0.915229,-1.057658,0.438048,0.282752
 -2.299598,9.836860,-1.168610,-1.057658,0.438048,0.282752
 -2.299598,9.836860,-1.168610,-0.938975,0.404887,0.263553
 -2.638572,10.100906,-1.535285,-0.938975,0.404887,0.263553
 -2.638572,10.100906,-1.535285,-0.767933,0.322856,0.195485
 -2.827959,10.237580,-1.737897,-0.767933,0.322856,0.195485
 -2.947445,10.295164,-1.773556,-0.767933,0.322856,0.195485
 -2.947445,10.295164,-1.773556,-0.560239,0.225118,0.092511
 -3.027014,10.313325,-1.730893,-0.560239,0.225118,0.092511
 -3.027014,10.313325,-1.730893,-0.357781,0.095964,-0.017445
 -3.106241,10.250782,-1.479043,-0.357781,0.095964,-0.017445
 -3.106241,10.250782,-1.479043,-0.169285,-0.031445,-0.123910
 -3.027282,10.411739,-1.321202,-0.169285,-0.031445,-0.123910
 -3.027282,10.411739,-1.321202,-0.015696,-0.113476,-0.230375
 -2.789747,10.686468,-1.307820,-0.015696,-0.113476,-0.230375
 -2.641180,10.829422,-1.292115,-0.015696,-0.113476,-0.230375
 -2.641180,10.829422,-1.292115,0.097750,-0.188525,-0.322878
 -2.482082,10.812570,-1.237617,0.097750,-0.188525,-0.322878
 -2.482082,10.812570,-1.237617,0.139638,-0.281028,-0.396181
 -2.321834,10.495123,-0.955070,0.139638,-0.281028,-0.396181
 -2.321834,10.495123,-0.955070,0.106477,-0.382257,-0.438069
 -2.191404,10.186528,-0.531759,0.106477,-0.382257,-0.438069
 -2.191404,10.186528,-0.531759,0.040154,-0.417163,-0.434579
 -1.931822,9.881352,-0.302366,0.040154,-0.417163,-0.434579
 -1.582670,9.538386,-0.155987,0.040154,-0.417163,-0.434579
 -1.582670,9.538386,-0.155987,0.017465,-0.380511,-0.383964
 -1.194099,9.286259,-0.030441,0.017465,-0.380511,-0.383964
 -1.194099,9.286259,-0.030441,0.022701,-0.301972,-0.326368
 -0.785857,9.084874,-0.005108,0.022701,-0.301972,-0.326368
 -0.785857,9.084874,-0.005108,0.033173,-0.190270,-0.265282
 -0.497280,8.990958,0.004776,0.033173,-0.190270,-0.265282
 -0.497280,8.990958,0.004776,0.015720,-0.059371,-0.211177
 -0.378246,9.053495,-0.018848,0.015720,-0.059371,-0.211177
 -0.438455,9.212032,0.003893,0.015720,-0.059371,-0.211177
 -0.438455,9.212032,0.003893,-0.024423,0.050585,-0.179761
 -0.866674,9.433421,-0.140443,-0.024423,0.050585,-0.179761
 -0.866674,9.433421,-0.140443,-0.055839,0.137851,-0.162307
 -1.096025,9.629098,-0.311494,-0.055839,0.137851,-0.162307
 -1.096025,9.629098,-0.311494,-0.066311,0.193702,-0.165798
 -1.275761,9.855283,-0.344323,-0.066311,0.193702,-0.165798
 -1.275761,9.855283,-0.344323,-0.061075,0.221627,-0.155326
 -1.275936,9.895690,-0.463886,-0.061075,0.221627,-0.155326
 -1.097150,9.919883,-0.589494,-0.061075,0.221627,-0.155326
 -1.097150,9.919883,-0.589494,-0.095981,0.209410,-0.129146
 -1.295169,9.715640,-0.524006,-0.095981,0.209410,-0.129146
 -1.295169,9.715640,-0.524006,-0.139615,0.144833,-0.069805
 -1.315815,9.896793,-0.991520,-0.139615,0.144833,-0.069805
 -1.315815,9.896793,-0.991520,-0.137869,0.075020,0.010480
 -1.463504,9.504598,-1.158177,-0.137869,0.075020,0.010480
 -1.463504,9.504598,-1.158177,-0.040131,-0.005266,0.062840
 -1.779668,8.988391,-1.170115,-0.040131,-0.005266,0.062840
 -1.739071,8.759347,-1.152624,-0.040131,-0.005266,0.062840
 -1.739071,8.759347,-1.152624,0.071570,-0.092532,0.090765
 -1.927546,8.655671,-1.206730,0.071570,-0.092532,0.090765
 -1.927546,8.655671,-1.206730,0.214687,-0.148383,0.109964
 -2.165798,8.571150,-1.318966,0.214687,-0.148383,0.109964
 -2.165798,8.571150,-1.318966,0.408419,-0.244376,0.144871
 -2.394644,8.645900,-1.211168,0.408419,-0.244376,0.144871
 -2.394644,8.645900,-1.211168,0.591678,-0.331642,0.167560
 -2.704705,9.188473,-1.068442,0.591678,-0.331642,0.167560
 -2.655391,9.317911,-0.660253,0.591678,-0.331642,0.167560
 -2.655391,9.317911,-0.660253,0.755739,-0.385747,0.146616
 -2.318124,9.523326,-0.251312,0.755739,-0.385747,0.146616
 -2.318124,9.523326,-0.251312,0.844751,-0.397965,0.109964
 -2.229020,9.634169,0.005752,0.844751,-0.397965,0.109964
 -2.229020,9.634169,0.005752,0.837770,-0.370039,0.087275
 -2.189974,9.834474,0.105232,0.837770,-0.370039,0.087275
 -2.189974,9.834474,0.105232,0.736541,-0.305462,0.076803
 -2.210610,10.043770,0.136882,0.736541,-0.305462,0.076803
 -2.280632,10.162461,0.069931,0.736541,-0.305462,0.076803
 -2.280632,10.162461,0.069931,0.579461,-0.237394,0.068076
 -2.440411,10.359530,-0.083472,0.579461,-0.237394,0.068076
 -2.440411,10.359530,-0.083472,0.427617,-0.185034,0.048877
 -2.660379,10.686553,-0.593533,0.427617,-0.185034,0.048877
 -2.660379,10.686553,-0.593533,0.345587,-0.158855,0.026188
 -2.829227,10.662569,-0.468256,0.345587,-0.158855,0.026188
 -2.770191,10.823841,-0.509360,0.345587,-0.158855,0.026188
 -2.770191,10.823841,-0.509360,0.279264,-0.179798,0.010480
 -2.581269,10.807471,-0.415931,0.279264,-0.179798,0.010480
 -2.581269,10.807471,-0.415931,0.197234,-0.202488,-0.003482
 -2.342286,10.692156,-0.304693,0.197234,-0.202488,-0.003482
 -2.342286,10.692156,-0.304693,0.122185,-0.232158,-0.020936
 -2.152334,10.386467,-0.332476,0.122185,-0.232158,-0.020936
 -2.152334,10.386467,-0.332476,0.040154,-0.254848,-0.036644
 -2.031758,10.019800,-0.478009,0.040154,-0.254848,-0.036644
 -1.911598,9.763263,-0.682876,0.040154,-0.254848,-0.036644
 -1.911598,9.763263,-0.682876,-0.027914,-0.268810,-0.026172
 -1.741534,9.457337,-0.759899,-0.027914,-0.268810,-0.026172
 -1.741534,9.457337,-0.759899,-0.036640,-0.289754,-0.005228
 -1.561494,9.151035,-0.677568,-0.036640,-0.289754,-0.005228
 -1.561494,9.151035,-0.677568,0.005248,-0.301972,0.001754
 -1.451385,8.933741,-0.742181,0.005248,-0.301972,0.001754
 -1.451385,8.933741,-0.742181,0.073316,-0.296736,0.010480
 -1.351441,8.785741,-0.686350,0.073316,-0.296736,0.010480
 -1.271294,8.626671,-0.450264,0.150110,-0.296736,0.020952
 -1.232167,8.797440,-0.470697,0.150110,-0.296736,0.020952
 -1.232167,8.797440,-0.470697,0.207706,-0.268810,0.043641
 -1.133558,9.018876,-0.343158,0.207706,-0.268810,0.043641
 -1.133558,9.018876,-0.343158,0.256575,-0.218196,0.061095
 -1.055466,9.428928,0.005556,0.256575,-0.218196,0.061095
