Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
 0.362665,-10.975458,7.923120,-0.059329,-1.336952,2.010628
 0.710456,-10.948585,8.031424,-0.059329,-1.336952,2.010628
 0.710456,-10.948585,8.031424,0.073316,-1.357896,1.994920
 0.769921,-10.888220,8.259287,0.073316,-1.357896,1.994920
 0.690565,-10.911052,8.581199,0.073316,-1.357896,1.994920
 0.690565,-10.911052,8.581199,0.158837,-1.329970,1.968740
 0.751111,-11.150218,8.747684,0.158837,-1.329970,1.968740
 0.751111,-11.150218,8.747684,0.242613,-1.265393,1.944305
 0.891172,-11.397298,8.801694,0.242613,-1.265393,1.944305
 0.891172,-11.397298,8.801694,0.291482,-1.181617,1.937324
 0.991006,-11.515325,8.857675,0.291482,-1.181617,1.937324
 0.991006,-11.515325,8.857675,0.317662,-1.110059,1.979212
 1.070904,-11.623410,8.814562,0.317662,-1.110059,1.979212
 1.071226,-11.722668,8.634418,0.317662,-1.110059,1.979212
 1.071226,-11.722668,8.634418,0.326388,-1.064680,2.066478
 0.952040,-11.764013,8.328794,0.326388,-1.064680,2.066478
 0.952040,-11.764013,8.328794,0.324643,-1.007084,2.185161
 0.831986,-11.575108,7.904553,0.324643,-1.007084,2.185161
 0.831986,-11.575108,7.904553,0.342096,-0.954725,2.312570
 0.751083,-11.215799,7.559682,0.342096,-0.954725,2.312570
 0.751083,-11.215799,7.559682,0.382239,-0.904110,2.427761
 0.749772,-10.865577,7.421705,0.382239,-0.904110,2.427761
 0.749302,-10.735758,7.442314,0.382239,-0.904110,2.427761
 0.749302,-10.735758,7.442314,0.429363,-0.856986,2.515028
 0.888446,-10.732971,7.477612,0.429363,-0.856986,2.515028
 0.888446,-10.732971,7.477612,0.432853,-0.825570,2.602294
 1.137239,-10.817808,7.508827,0.432853,-0.825570,2.602294
 1.137239,-10.817808,7.508827,0.387475,-0.790664,2.693051
 1.157113,-10.798505,7.807676,0.387475,-0.790664,2.693051
 1.157113,-10.798505,7.807676,0.333370,-0.727832,2.818715
 1.047886,-10.802238,8.200538,0.333370,-0.727832,2.818715
 1.007723,-10.674173,8.471976,0.333370,-0.727832,2.818715
 1.007723,-10.674173,8.471976,0.270538,-0.642311,2.960087
 0.986751,-10.374842,8.474133,0.270538,-0.642311,2.960087
 0.986751,-10.374842,8.474133,0.200725,-0.525374,3.073533
 1.134116,-9.911642,8.351712,0.200725,-0.525374,3.073533
 1.134116,-9.911642,8.351712,0.160582,-0.434617,3.136365
 1.311658,-9.547692,8.217820,0.160582,-0.434617,3.136365
 1.311658,-9.547692,8.217820,0.167563,-0.354331,3.159054
 1.559190,-9.292517,8.170891,0.167563,-0.354331,3.159054
 1.717147,-8.999479,8.187015,0.167563,-0.354331,3.159054
 1.717147,-8.999479,8.187015,0.172799,-0.281028,3.139856
 1.598016,-9.022820,8.420424,0.172799,-0.281028,3.139856
 1.598016,-9.022820,8.420424,0.197234,-0.214705,3.141601
 1.449876,-9.257199,8.813461,0.197234,-0.214705,3.141601
 1.449876,-9.257199,8.813461,0.195489,-0.167581,3.183489
 1.252133,-9.512831,9.267931,0.195489,-0.167581,3.183489
 1.252133,-9.512831,9.267931,0.151855,-0.076824,3.267265
 1.043728,-9.578389,9.603916,0.151855,-0.076824,3.267265
 0.805123,-9.544329,9.851568,0.151855,-0.076824,3.267265
 0.805123,-9.544329,9.851568,0.116949,0.092473,3.394674
 0.635959,-9.478570,10.027198,0.116949,0.092473,3.394674
 0.635959,-9.478570,10.027198,0.123930,0.315875,3.522083
 0.356649,-9.204375,9.957999,0.123930,0.315875,3.522083
 0.356649,-9.204375,9.957999,0.130911,0.579420,3.614585
 0.127162,-8.978320,9.677316,0.130911,0.579420,3.614585
 0.127162,-8.978320,9.677316,0.139638,0.822021,3.661709
 -0.601913,-8.014277,9.666394,0.139638,0.822021,3.661709
 -0.584963,-7.252143,9.030789,0.139638,0.822021,3.661709
 -0.584963,-7.252143,9.030789,0.052372,1.054149,3.448779
 -0.355283,-7.594324,8.282905,0.052372,1.054149,3.448779
 -0.355283,-7.594324,8.282905,0.162327,1.256608,3.169526
 -0.601036,-8.338946,8.287468,0.162327,1.256608,3.169526
 -0.601036,-8.338946,8.287468,0.326388,1.429395,3.099713
 -0.818545,-8.662704,8.133452,0.326388,1.429395,3.099713
 -0.818545,-8.662704,8.133452,0.277519,1.616145,3.159054
 -2.161323,-8.390790,8.059771,0.277519,1.616145,3.159054
 -2.064395,-7.747430,7.570629,0.277519,1.616145,3.159054
 -2.064395,-7.747430,7.570629,0.200725,1.837802,3.225377
 -1.598804,-7.384395,6.608728,0.200725,1.837802,3.225377
 -1.598804,-7.384395,6.608728,0.223414,2.008844,3.155564
 -1.091116,-7.641253,5.981740,0.223414,2.008844,3.155564
 -1.091116,-7.641253,5.981740,0.366531,2.048987,3.110185
 -0.642013,-8.141770,6.064136,0.366531,2.048987,3.110185
 -0.642013,-8.141770,6.064136,0.424127,1.972193,3.166036
 -0.253624,-8.343941,6.189932,0.424127,1.972193,3.166036
 -0.114308,-8.381524,6.334813,0.424127,1.972193,3.166036
 -0.114308,-8.381524,6.334813,0.310680,1.830821,3.272501
 -0.144352,-8.303172,6.595690,0.310680,1.830821,3.272501
 -0.144352,-8.303172,6.595690,0.179781,1.685959,3.391183
 -0.332451,-8.469217,7.199983,0.179781,1.685959,3.391183
 -0.332451,-8.469217,7.199983,0.094260,1.589965,3.529064
 -0.410653,-8.783275,7.919658,0.094260,1.589965,3.529064
 -0.410653,-8.783275,7.919658,0.005248,1.521898,3.679162
 -0.290723,-8.885406,9.202651,0.005248,1.521898,3.679162
 -0.290723,-8.885406,9.202651,-0.104708,1.500954,3.824025
 -0.271789,-8.597021,9.692472,-0.104708,1.500954,3.824025
 -0.271789,-8.597021,9.692472,-0.169285,1.513171,3.961906
 -0.312590,-8.289400,10.044649,-0.169285,1.513171,3.961906
 -0.312590,-8.289400,10.044649,-0.214664,1.589965,4.064880
 -0.602266,-7.886254,10.176037,-0.214664,1.589965,4.064880
 -0.602266,-7.886254,10.176037,-0.289713,1.722610,4.152146
 -0.802343,-7.568473,9.575442,-0.289713,1.722610,4.152146
 -0.802343,-7.568473,9.575442,-0.364762,1.869218,4.235922
 -0.881904,-7.588153,9.039049,-0.364762,1.869218,4.235922
 -0.881904,-7.588153,9.039049,-0.450283,2.005354,4.338897
 -1.051226,-7.529383,8.396245,-0.450283,2.005354,4.338897
 -1.051226,-7.529383,8.396245,-0.574202,2.111819,4.466306
 -1.231099,-7.319956,7.485053,-0.574202,2.111819,4.466306
 -1.521223,-6.891037,6.039655,-0.574202,2.111819,4.466306
 -1.521223,-6.891037,6.039655,-0.715573,2.178141,4.562299
 -2.150766,-6.040366,4.817219,-0.715573,2.178141,4.562299
 -2.150766,-6.040366,4.817219,-0.799349,2.097856,4.584988
 -2.829984,-5.172115,3.965803,-0.799349,2.097856,4.584988
 -2.829984,-5.172115,3.965803,-0.741753,1.982664,4.525647
 -3.339430,-4.501566,3.497007,-0.741753,1.982664,4.525647
 -3.339430,-4.501566,3.497007,-0.534059,1.829075,4.365077
 -3.628271,-4.328156,3.607285,-0.534059,1.829075,4.365077
 -3.847211,-4.233837,3.884517,-0.534059,1.829075,4.365077
 -3.847211,-4.233837,3.884517,-0.291458,1.665015,4.101532
 -3.976282,-4.238502,4.417766,-0.291458,1.665015,4.101532
 -3.976282,-4.238502,4.417766,-0.087255,1.544587,3.815298
 -3.915093,-4.629010,4.982714,-0.087255,1.544587,3.815298
 -3.915093,-4.629010,4.982714,0.080297,1.495718,3.581424
 -3.803783,-5.138262,5.515471,0.080297,1.495718,3.581424
 -3.803783,-5.138262,5.515471,0.174545,1.466047,3.454015
 -3.682240,-5.727274,6.057477,0.174545,1.466047,3.454015
 -3.561217,-6.176256,6.560263,0.174545,1.466047,3.454015
 -3.461689,-6.195281,6.866249,0.174545,1.466047,3.454015
 -3.461689,-6.195281,6.866249,0.052372,1.513171,3.497648
 -3.461689,-6.195281,6.866249,-0.024423,1.565531,3.595387
 -3.681646,-5.830709,7.015086,-0.024423,1.565531,3.595387
 -3.881778,-5.455507,7.103429,-0.024423,1.565531,3.595387
 -3.881778,-5.455507,7.103429,-0.036640,1.623127,3.658218
 -3.932177,-5.247644,7.355636,-0.036640,1.623127,3.658218
 -3.862721,-5.187877,7.802736,-0.036640,1.623127,3.658218
 -3.862721,-5.187877,7.802736,0.000012,1.689449,3.679162
 -3.664967,-4.894698,8.007164,0.000012,1.689449,3.679162
 -3.664967,-4.894698,8.007164,0.024446,1.783697,3.691380
 -3.646690,-4.445312,8.188395,0.024446,1.783697,3.691380
 -3.646690,-4.445312,8.188395,0.000012,1.893653,3.687889
 -3.826695,-4.139559,8.255768,0.000012,1.893653,3.687889
 -3.826695,-4.139559,8.255768,-0.026168,2.026298,3.651237
 -4.035668,-4.083202,8.043436,-0.026168,2.026298,3.651237
 -4.134992,-4.123907,7.677269,-0.026168,2.026298,3.651237
 -4.134992,-4.123907,7.677269,-0.048857,2.174651,3.618076
 -4.174697,-4.182057,6.959711,-0.048857,2.174651,3.618076
 -4.174697,-4.182057,6.959711,-0.069801,2.307296,3.597132
 -4.275120,-3.960670,5.966084,-0.069801,2.307296,3.597132
 -4.275120,-3.960670,5.966084,-0.102963,2.401543,3.576188
 -4.566517,-3.163267,4.851882,-0.102963,2.401543,3.576188
 -4.566517,-3.163267,4.851882,-0.095981,2.429469,3.527319
 -4.997367,-2.269576,3.932429,-0.095981,2.429469,3.527319
 -5.367394,-1.675918,3.428668,0.000012,2.384090,3.398164
 -5.636411,-1.501283,3.318720,0.000012,2.384090,3.398164
 -5.636411,-1.501283,3.318720,0.141383,2.279370,3.200942
 -5.696153,-1.463086,3.460625,0.141383,2.279370,3.200942
 -5.696153,-1.463086,3.460625,0.301954,2.171160,2.960087
 -5.576578,-1.522026,3.865554,0.301954,2.171160,2.960087
 -5.576578,-1.522026,3.865554,0.459033,2.089129,2.747157
 -5.486879,-1.561793,4.321475,0.459033,2.089129,2.747157
 -5.467971,-1.273007,4.701512,0.459033,2.089129,2.747157
 -5.467971,-1.273007,4.701512,0.575970,2.062950,2.577860
 -5.488970,-0.935540,5.202884,0.575970,2.062950,2.577860
 -5.488970,-0.935540,5.202884,0.677199,2.076912,2.427761
 -5.528775,-0.888435,5.753370,0.677199,2.076912,2.427761
 -5.528775,-0.888435,5.753370,0.790646,2.129272,2.281154
 -5.657010,-1.122836,6.265510,0.790646,2.129272,2.281154
 -5.657010,-1.122836,6.265510,0.809844,2.235737,2.151999
 -5.636197,-1.372576,6.363404,0.809844,2.235737,2.151999
 -5.426389,-1.686959,6.095384,0.809844,2.235737,2.151999
 -5.426389,-1.686959,6.095384,0.706870,2.375364,2.083931
 -5.246716,-1.912155,5.858746,0.706870,2.375364,2.083931
 -5.246716,-1.912155,5.858746,0.575970,2.502773,2.069969
 -5.345816,-1.994037,5.821727,0.575970,2.502773,2.069969
 -5.345816,-1.994037,5.821727,0.462524,2.624946,2.082186
 -5.693628,-2.001734,5.933089,0.462524,2.624946,2.082186
 -5.693628,-2.001734,5.933089,0.438089,2.722684,2.089167
 -5.971226,-2.178228,6.151073,0.438089,2.722684,2.089167
 -6.000525,-2.318813,6.171327,0.438089,2.722684,2.089167
 -6.000525,-2.318813,6.171327,0.476487,2.834385,2.094404
 -5.952600,-1.847386,5.962435,0.476487,2.834385,2.094404
 -5.952600,-1.847386,5.962435,0.502667,2.961794,2.106621
 -5.854525,-1.495143,5.841115,0.502667,2.961794,2.106621
 -5.854525,-1.495143,5.841115,0.614368,3.071750,2.110111
 -5.755919,-1.283076,5.798940,0.614368,3.071750,2.110111
 -5.755919,-1.283076,5.798940,0.774938,3.200904,2.087422
 -5.774872,-1.514586,6.147762,0.774938,3.200904,2.087422
 -5.671747,-2.513091,6.528700,0.774938,3.200904,2.087422
 -5.671747,-2.513091,6.528700,0.938999,3.354493,2.068223
 -5.479914,-3.347498,6.268726,0.938999,3.354493,2.068223
 -5.479914,-3.347498,6.268726,0.900602,3.572659,2.080441
 -5.499622,-3.454235,5.290770,0.900602,3.572659,2.080441
 -5.499622,-3.454235,5.290770,0.713851,3.810024,2.162471
 -5.631000,-2.951876,3.800517,0.713851,3.810024,2.162471
 -5.631000,-2.951876,3.800517,0.516629,3.963613,2.272427
 -5.694271,-2.067267,2.010440,0.516629,3.963613,2.272427
 -5.797470,-1.124205,0.401629,0.516629,3.963613,2.272427
 -5.797470,-1.124205,0.401629,0.394456,3.977576,2.361439
 -6.089115,-0.256971,-0.682282,0.394456,3.977576,2.361439
 -6.089115,-0.256971,-0.682282,0.356059,3.862384,2.375401
 -6.519663,0.575487,-1.252725,0.356059,3.862384,2.375401
 -6.519663,0.575487,-1.252725,0.377003,3.675634,2.261955
 -6.799343,0.940232,-1.491138,0.377003,3.675634,2.261955
 -6.799343,0.940232,-1.491138,0.479977,3.471430,2.071714
 -6.928339,0.896699,-1.257498,0.479977,3.471430,2.071714
 -6.987381,0.763828,-0.787092,0.479977,3.471430,2.071714
 -6.987381,0.763828,-0.787092,0.568989,3.261991,1.872746
 -6.986657,0.601799,-0.199054,0.568989,3.261991,1.872746
 -6.986657,0.601799,-0.199054,0.610877,3.096184,1.722648
 -6.925571,0.250598,0.545738,0.610877,3.096184,1.722648
 -6.925571,0.250598,0.545738,0.631821,2.979247,1.614438
 -6.795483,0.050995,1.219106,0.631821,2.979247,1.614438
 -6.795483,0.050995,1.219106,0.642293,2.932124,1.555097
 -6.805985,0.229207,1.609565,0.642293,2.932124,1.555097
 -6.846655,0.497082,1.901662,0.642293,2.932124,1.555097
 -6.846655,0.497082,1.901662,0.661492,2.933869,1.504482
 -6.826109,0.336315,2.259493,0.661492,2.933869,1.504482
 -6.826109,0.336315,2.259493,0.731305,2.947832,1.441650
 -6.904760,0.123457,2.630357,0.731305,2.947832,1.441650
 -6.904760,0.123457,2.630357,0.769702,3.008918,1.385800
 -6.884391,0.003133,2.858644,0.769702,3.008918,1.385800
 -6.884391,0.003133,2.858644,0.766211,3.096184,1.380564
 -6.636165,0.068466,2.810766,0.766211,3.096184,1.380564
 -6.636165,0.068466,2.810766,0.778429,3.200904,1.410234
 -6.398685,0.344039,2.594602,0.778429,3.200904,1.410234
 -6.230690,0.588610,2.260836,0.778429,3.200904,1.410234
 -6.230690,0.588610,2.260836,0.849987,3.295152,1.455613
 -6.071312,0.473160,1.955545,0.849987,3.295152,1.455613
 -6.071312,0.473160,1.955545,0.938999,3.371947,1.466085
 -6.071434,0.475029,1.446550,0.938999,3.371947,1.466085
 -6.071434,0.475029,1.446550,0.968669,3.462704,1.432924
 -6.331398,0.861531,0.838306,0.968669,3.462704,1.432924
 -6.721846,1.595167,0.196181,0.968669,3.462704,1.432924
 -6.721846,1.595167,0.196181,1.026265,3.576150,1.352638
 -6.973483,2.421587,-0.430158,1.026265,3.576150,1.352638
 -6.973483,2.421587,-0.430158,1.260139,3.672143,1.188577
 -6.895822,2.904294,-0.819635,1.260139,3.672143,1.188577
 -6.895822,2.904294,-0.819635,1.642367,3.698323,0.938995
 -6.708208,3.228667,-1.003958,1.642367,3.698323,0.938995
 -6.469472,3.173744,-1.012183,1.642367,3.698323,0.938995
 -6.469472,3.173744,-1.012183,2.056010,3.684361,0.642289
 -6.318906,2.767263,-1.029164,2.056010,3.684361,0.642289
 -6.318906,2.767263,-1.029164,2.328281,3.672143,0.319403
 -6.407495,2.507059,-1.426700,2.328281,3.672143,0.319403
 -6.407495,2.507059,-1.426700,2.371914,3.693087,0.013971
 -6.586339,2.446050,-2.159596,2.371914,3.693087,0.013971
 -6.586339,2.446050,-2.159596,2.328281,3.703559,-0.263536
 -6.914513,2.442436,-3.046922,2.328281,3.703559,-0.263536
 -7.132553,2.230567,-3.739324,2.328281,3.703559,-0.263536
 -7.132553,2.230567,-3.739324,2.408566,3.666907,-0.527081
 -7.359562,1.758412,-4.352852,2.408566,3.666907,-0.527081
 -7.359562,1.758412,-4.352852,2.590080,3.591858,-0.766191
 -7.705022,1.073294,-4.793799,2.590080,3.591858,-0.766191
 -7.705022,1.073294,-4.793799,2.752396,3.441760,-0.972140
 -7.841636,0.362050,-5.092127,2.752396,3.441760,-0.972140
 -7.841636,0.362050,-5.092127,2.825700,3.242792,-1.117002
 -7.720989,-0.024564,-5.247741,2.825700,3.242792,-1.117002
 -7.591078,-0.212013,-5.163160,2.825700,3.242792,-1.117002
 -7.471202,-0.351032,-4.718709,2.825700,3.242792,-1.117002
 -7.471202,-0.351032,-4.718709,3.019431,2.759336,-1.185070
 -7.272741,-0.229031,-4.155840,3.019431,2.759336,-1.185070
 -7.272741,-0.229031,-4.155840,3.129387,2.556878,-1.123984
 -6.945763,0.085315,-3.536434,3.129387,2.556878,-1.123984
 -6.945763,0.085315,-3.536434,3.200946,2.405034,-1.033227
 -6.738031,0.396965,-2.863163,3.200946,2.405034,-1.033227
 -6.738031,0.396965,-2.863163,3.223635,2.326494,-0.975631
 -6.798175,0.573360,-2.261466,3.223635,2.326494,-0.975631
 -6.848502,0.780123,-1.709851,3.223635,2.326494,-0.975631
 -6.848502,0.780123,-1.709851,3.178256,2.321258,-0.963414
 -6.680323,1.002989,-1.574644,3.178256,2.321258,-0.963414
 -6.680323,1.002989,-1.574644,3.089244,2.380599,-0.984357
 -6.255686,1.713723,-2.214108,3.089244,2.380599,-0.984357
 -6.034230,0.939455,-2.355011,3.232361,2.410270,-1.071624
 -6.051414,0.218644,-2.088476,3.232361,2.410270,-1.071624
 -6.051414,0.218644,-2.088476,3.478453,2.399798,-1.174598
 -6.250638,0.334722,-2.181075,3.478453,2.399798,-1.174598
 -6.250638,0.334722,-2.181075,3.225380,2.521971,-1.223468
 -6.436234,-0.558226,-2.259084,3.225380,2.521971,-1.223468
 -6.436234,-0.558226,-2.259084,2.963581,2.642399,-1.335169
 -6.799335,-1.834520,-2.362987,2.963581,2.642399,-1.335169
 -6.799335,-1.834520,-2.362987,2.665129,2.727920,-1.499230
 -7.422007,-2.805820,-2.646381,2.665129,2.727920,-1.499230
 -7.422007,-2.805820,-2.646381,2.345734,2.799479,-1.665036
 -8.026467,-3.345592,-3.327500,2.345734,2.799479,-1.665036
 -8.353663,-3.618836,-4.256095,2.345734,2.799479,-1.665036
 -8.353663,-3.618836,-4.256095,2.169456,2.872782,-1.792445
 -8.410521,-4.417157,-4.876884,2.169456,2.872782,-1.792445
 -8.410521,-4.417157,-4.876884,2.223561,2.872782,-1.864003
 -8.366597,-5.564925,-5.003708,2.223561,2.872782,-1.864003
 -8.366597,-5.564925,-5.003708,2.298610,2.816932,-1.853531
 -8.363380,-6.463116,-5.297628,2.298610,2.816932,-1.853531
 -8.420506,-7.181833,-5.828195,2.298610,2.816932,-1.853531
 -8.420506,-7.181833,-5.828195,2.270685,2.811696,-1.733104
 -8.548647,-7.521416,-6.604060,2.270685,2.811696,-1.733104
 -8.548647,-7.521416,-6.604060,2.127568,2.843112,-1.514938
 -8.629434,-7.239329,-7.687871,2.127568,2.843112,-1.514938
 -8.629434,-7.239329,-7.687871,1.919874,2.825659,-1.267101
 -8.632324,-6.515895,-8.782108,1.919874,2.825659,-1.267101
 -8.632324,-6.515895,-8.782108,1.904166,2.673815,-1.014028
 -8.286784,-5.916855,-9.389539,1.904166,2.673815,-1.014028
 -7.901566,-5.268704,-9.538948,1.904166,2.673815,-1.014028
 -7.901566,-5.268704,-9.538948,2.040302,2.368382,-0.757465
 -7.397159,-4.579246,-9.372752,2.040302,2.368382,-0.757465
 -7.397159,-4.579246,-9.372752,2.174692,1.970447,-0.492175
 -7.072079,-3.754773,-8.900505,2.174692,1.970447,-0.492175
 -7.072079,-3.754773,-8.900505,2.288138,1.574257,-0.244338
 -6.915077,-3.145299,-7.984558,2.288138,1.574257,-0.244338
 -6.915077,-3.145299,-7.984558,2.293374,1.260098,-0.033153
 -6.837908,-2.447575,-7.065521,2.293374,1.260098,-0.033153
 -6.631874,-1.666609,-6.310062,2.293374,1.260098,-0.033153
 -6.631874,-1.666609,-6.310062,2.165965,1.047168,0.132653
 -6.475831,-0.806610,-5.592474,2.165965,1.047168,0.132653
 -6.475831,-0.806610,-5.592474,1.986197,0.942448,0.249590
 -6.328114,-0.386564,-4.846810,1.986197,0.942448,0.249590
 -6.328114,-0.386564,-4.846810,1.802937,0.933722,0.335111
 -5.991018,-0.121930,-4.237965,1.802937,0.933722,0.335111
 -5.991018,-0.121930,-4.237965,1.507976,0.968628,0.370018
 -5.683205,-0.007544,-3.698738,1.507976,0.968628,0.370018
 -5.663961,0.191207,-3.289209,1.507976,0.968628,0.370018
 -5.663961,0.191207,-3.289209,1.101315,1.033205,0.371763
 -5.862806,0.225995,-3.012937,1.101315,1.033205,0.371763
 -5.862806,0.225995,-3.012937,0.651020,1.174577,0.335111
 -6.071299,0.161793,-3.046222,0.651020,1.174577,0.335111
 -6.071299,0.161793,-3.046222,0.205961,1.343874,0.254826
 -6.111198,0.182074,-3.354190,0.205961,1.343874,0.254826
 -6.111198,0.182074,-3.354190,-0.193720,1.506190,0.137889
 -6.111237,0.163813,-3.823363,-0.193720,1.506190,0.137889
 -6.091473,0.165954,-4.293096,-0.193720,1.506190,0.137889
 -6.091473,0.165954,-4.293096,-0.464246,1.610909,-0.005228
 -6.110519,-0.082975,-4.642993,-0.464246,1.610909,-0.005228
 -6.110519,-0.082975,-4.642993,-0.588164,1.670251,-0.157071
 -6.268251,-0.445478,-4.789210,-0.588164,1.670251,-0.157071
 -6.268251,-0.445478,-4.789210,-0.605618,1.692940,-0.307170
 -6.515087,-0.899974,-4.883002,-0.605618,1.692940,-0.307170
 -6.515087,-0.899974,-4.883002,-0.588164,1.719120,-0.441560
 -6.692545,-1.293494,-4.859044,-0.588164,1.719120,-0.441560
 -6.799222,-2.005979,-4.649369,-0.588164,1.719120,-0.441560
 -6.799222,-2.005979,-4.649369,-0.528823,1.740064,-0.555006
 -6.796619,-2.706131,-4.453257,-0.528823,1.740064,-0.555006
 -6.796619,-2.706131,-4.453257,-0.452029,1.806386,-0.630056
 -6.953695,-3.239042,-4.450618,-0.452029,1.806386,-0.630056
 -6.953695,-3.239042,-4.450618,-0.399669,1.888417,-0.664962
 -7.300840,-3.455027,-4.759476,-0.399669,1.888417,-0.664962
 -7.300840,-3.455027,-4.759476,-0.345563,1.965211,-0.692887
 -7.518947,-3.637580,-5.272084,-0.345563,1.965211,-0.692887
 -7.626853,-4.048262,-5.619807,-0.345563,1.965211,-0.692887
 -7.626853,-4.048262,-5.619807,-0.186738,1.998372,-0.719067
 -7.495024,-4.765014,-5.607733,-0.186738,1.998372,-0.719067
 -7.495024,-4.765014,-5.607733,0.068080,1.982664,-0.699869
 -7.204865,-5.288756,-5.550094,0.068080,1.982664,-0.699869
 -7.204865,-5.288756,-5.550094,0.321152,1.954739,-0.614348
 -6.925746,-5.512847,-5.520568,0.321152,1.954739,-0.614348
 -6.925746,-5.512847,-5.520568,0.513139,1.933795,-0.471231
 -6.785926,-5.690206,-5.406326,0.513139,1.933795,-0.471231
 -6.785693,-5.750376,-5.346744,0.513139,1.933795,-0.471231
 -6.785693,-5.750376,-5.346744,0.638802,1.884926,-0.279244
 -6.945791,-5.463528,-5.459776,0.638802,1.884926,-0.279244
 -6.945791,-5.463528,-5.459776,0.598660,1.865727,-0.059333
 -7.027758,-4.814386,-5.823160,0.598660,1.865727,-0.059333
 -7.027758,-4.814386,-5.823160,0.471251,1.862237,0.151852
 -6.970553,-4.172306,-6.191218,0.471251,1.862237,0.151852
 -6.813410,-3.678151,-6.523405,0.471251,1.862237,0.151852
 -6.813410,-3.678151,-6.523405,0.349078,1.834311,0.314168
 -6.685466,-3.344969,-6.725657,0.349078,1.834311,0.314168
 -6.685466,-3.344969,-6.725657,0.237377,1.790678,0.424123
 -6.607028,-3.062830,-6.916527,0.237377,1.790678,0.424123
 -6.607028,-3.062830,-6.916527,0.123930,1.747045,0.486955
 -6.687242,-2.874443,-6.972818,0.123930,1.747045,0.486955
 -6.687242,-2.874443,-6.972818,0.001757,1.703412,0.514880
 -6.727562,-2.734518,-7.210325,0.001757,1.703412,0.514880
 -6.589367,-2.481390,-7.323484,0.001757,1.703412,0.514880
 -6.589367,-2.481390,-7.323484,-0.129143,1.670251,0.516626
 -6.412224,-2.007570,-7.446846,-0.129143,1.670251,0.516626
 -6.412224,-2.007570,-7.446846,-0.226881,1.649307,0.485210
 -6.245444,-1.414278,-7.509398,-0.226881,1.649307,0.485210
 -6.245444,-1.414278,-7.509398,-0.219900,1.588220,0.424123
 -6.206462,-1.184694,-7.220143,-0.219900,1.588220,0.424123
 -6.206462,-1.184694,-7.220143,-0.123907,1.537606,0.343838
 -6.166369,-1.245675,-6.712769,-0.123907,1.537606,0.343838
 -6.026512,-1.414177,-6.289089,-0.123907,1.537606,0.343838
 -6.026512,-1.414177,-6.289089,-0.082019,1.502699,0.244354
 -5.837448,-1.451594,-5.906332,-0.082019,1.502699,0.244354
 -5.837448,-1.451594,-5.906332,-0.120416,1.499208,0.151852
 -5.638464,-1.488507,-5.603748,-0.120416,1.499208,0.151852
 -5.638464,-1.488507,-5.603748,-0.148341,1.548077,0.062840
 -5.449494,-1.505610,-5.310715,-0.148341,1.548077,0.062840
 -5.449494,-1.505610,-5.310715,-0.134379,1.628363,-0.012209
 -5.230785,-1.502065,-5.028553,-0.134379,1.628363,-0.012209
 -5.081726,-1.479855,-4.783899,-0.134379,1.628363,-0.012209
 -5.081726,-1.479855,-4.783899,-0.099472,1.717374,-0.097730
 -5.021543,-1.619142,-4.606935,-0.099472,1.717374,-0.097730
 -5.021543,-1.619142,-4.606935,-0.064565,1.813367,-0.190233
 -5.120625,-1.710722,-4.723845,-0.064565,1.813367,-0.190233
 -5.120625,-1.710722,-4.723845,-0.045367,1.912851,-0.277499
 -5.308823,-1.912960,-5.147720,-0.045367,1.912851,-0.277499
 -5.308823,-1.912960,-5.147720,0.015720,2.007099,-0.352548
 -5.407267,-2.202946,-5.654859,0.015720,2.007099,-0.352548
 -5.406054,-2.551666,-5.926074,0.015720,2.007099,-0.352548
 -5.406054,-2.551666,-5.926074,0.176290,2.075167,-0.408399
 -5.443968,-3.061714,-6.027101,0.176290,2.075167,-0.408399
 -5.443968,-3.061714,-6.027101,0.385729,2.111819,-0.446796
 -5.551439,-3.573375,-6.085895,0.385729,2.111819,-0.446796
 -5.551439,-3.573375,-6.085895,0.553281,2.143235,-0.439815
 -5.729035,-3.945922,-6.331304,0.553281,2.143235,-0.439815
 -5.729035,-3.945922,-6.331304,0.635312,2.179887,-0.415380
 -5.967166,-4.088891,-6.853031,0.635312,2.179887,-0.415380
 -6.176298,-4.011231,-7.424553,0.635312,2.179887,-0.415380
 -6.176298,-4.011231,-7.424553,0.717342,2.221775,-0.387455
 -6.196364,-3.989871,-7.912826,0.717342,2.221775,-0.387455
 -6.196364,-3.989871,-7.912826,0.898856,2.235737,-0.368256
 -5.997246,-4.104300,-8.269341,0.898856,2.235737,-0.368256
 -5.997246,-4.104300,-8.269341,1.137967,2.216539,-0.340331
 -5.807741,-4.289942,-8.336445,1.137967,2.216539,-0.340331
 -5.807741,-4.289942,-8.336445,1.335189,2.153707,-0.305424
 -5.607758,-4.615699,-8.284816,1.335189,2.153707,-0.305424
 -5.477914,-4.792680,-8.329928,1.335189,2.153707,-0.305424
 -5.477914,-4.792680,-8.329928,1.443399,2.092620,-0.251319
 -5.458194,-4.752147,-8.370311,1.443399,2.092620,-0.251319
 -5.458194,-4.752147,-8.370311,1.495759,2.054223,-0.184997
 -5.547807,-4.713700,-8.466941,1.495759,2.054223,-0.184997
 -5.547807,-4.713700,-8.466941,1.560336,2.061204,-0.116929
